,price,price_log,sqft_above,sqft_above_log,sqft_lot,sqft_lot_log,sqft_living15,sqft_living15_log,sqft_lot15,age,bedrooms,bathrooms,floors,water_1.0,base_1.0,reno_1.0,cond_2.0,cond_3.0,cond_4.0,cond_5.0,zip_A,zip_B,zip_C,zip_D,zip_E,zip_F,zip_G,zip_H,zip_I
610,340000.0,12.736700896592344,1100,7.003065458786462,1760,7.473069088032197,1200,7.090076835776092,1415,18,2,2.5,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13021,259250.0,12.465548126091774,940,6.84587987526405,5904,8.683385366280309,870,6.76849321164863,5728,68,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17064,322000.0,12.682306824526545,790,6.672032945461067,5864,8.676587243566487,1509,7.319202458767849,5864,71,3,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13494,570000.0,13.253391639810733,2400,7.783224016336037,3192,8.068402958569699,1360,7.215239978730097,3192,24,3,3.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12630,577500.0,13.266463721378086,940,6.84587987526405,5515,8.615226931687603,2054,7.627544390488503,5515,89,2,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2527,392450.0,12.88016441955496,1060,6.966024187106113,2681,7.893945138235959,1710,7.444248649496705,1280,103,4,2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13346,551000.0,13.219490088135052,1020,6.927557906278317,6348,8.7558950816463,1770,7.478734825567875,5047,53,4,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1812,589000.0,13.286181462633724,2660,7.886081401775745,206480,12.237958834392495,2660,7.886081401775745,206736,26,3,2.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7826,1070000.0,13.883169206438088,3970,8.286521373681236,263538,12.481952849089646,3970,8.286521373681236,194676,24,3,2.5,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4538,300000.0,12.611537753638338,1730,7.455876687491824,177657,12.087610003994019,1400,7.24422751560335,45175,67,4,1.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19587,282000.0,12.54966234992025,1250,7.1308988302963465,13503,9.510667161961042,1450,7.27931883541462,13503,84,3,1.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16784,529000.0,13.178743710840436,2800,7.937374696163295,90169,11.40944096626943,1600,7.3777589082278725,27194,81,4,1.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9166,1960000.0,14.4884550312067,1940,7.570443252057374,12566,9.438750032962892,3730,8.224163512637862,16560,55,3,1.75,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18397,1250000.0,14.038654109278484,3310,8.104703468371108,24166,10.092701965587253,2900,7.9724660159745655,18786,25,4,3.25,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11974,330000.0,12.706847933442663,1250,7.1308988302963465,9448,9.153558357877198,1640,7.402451520818244,9490,49,4,1.5,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12098,222000.0,12.310432660854417,1220,7.106606137727303,7695,8.94832604627298,1210,7.098375638590786,7412,61,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11984,315000.0,12.66032791780777,760,6.633318433280377,8556,9.054388070202297,1500,7.313220387090301,8556,74,2,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15073,365000.0,12.80765263256463,1160,7.05617528410041,8060,8.994668835500674,1500,7.313220387090301,8060,65,2,1.5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21345,472000.0,13.064734264567692,3210,8.07402621612406,104979,11.561515609136993,2040,7.620705086838262,109771,10,3,2.5,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13714,472000.0,13.064734264567692,2770,7.926602599181384,89298,11.399734370197214,2040,7.620705086838262,109771,11,3,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13672,555000.0,13.226723392728571,3050,8.022896869601457,158558,11.973875735962569,2960,7.992944547318106,31050,28,3,2.5,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2524,535000.0,13.190022025878143,2300,7.7406644019172415,12197,9.40894529884324,1710,7.444248649496705,11220,26,3,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5436,638500.0,13.366876954454732,1770,7.478734825567875,12462,9.430439293104167,2310,7.745002803515839,14810,53,4,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6945,452000.0,13.021437458814368,1490,7.306531398939505,14810,9.603057907261844,2450,7.803843303538772,16715,59,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18044,244000.0,12.404923504275338,1180,7.07326971745971,10200,9.230142999272362,1330,7.1929342212158,10200,60,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10420,495000.0,13.112313041550827,1830,7.512071245835466,208216,12.246331281393736,1530,7.333023014386481,16988,18,3,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6683,295000.0,12.594730635321957,1500,7.313220387090301,15246,9.632072452548218,1500,7.313220387090301,16988,90,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3231,252000.0,12.437184366493561,940,6.84587987526405,15450,9.645364282325891,1370,7.222566018822171,34820,89,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12112,467500.0,13.055154627710879,2040,7.620705086838262,273556,12.519261633084366,1790,7.489970898834801,273556,18,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5284,303000.0,12.621488084491506,1100,7.003065458786462,27007,10.203851370643852,1746,7.465082736399547,91476,72,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18656,383000.0,12.855790268162783,1400,7.24422751560335,14850,9.605755144230846,1350,7.2078598714324755,14850,105,3,1.5,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7966,120000.0,11.695247021764184,990,6.897704943128636,39964,10.59573432785291,1560,7.352441100243583,8990,70,2,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
694,690000.0,13.444446876573442,2900,7.9724660159745655,23488,10.064244931414242,2900,7.9724660159745655,34589,23,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8842,750000.0,13.527828485512494,2790,7.933796874815411,21043,9.954323242238624,2900,7.9724660159745655,34589,22,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8948,894000.0,13.703461054155651,3800,8.242756345714477,22029,10.00011504611972,3170,8.061486866871327,24979,22,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3653,715000.0,13.480037821676145,2970,7.996317231796746,29163,10.280656061489179,3100,8.039157390473237,31105,22,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7354,700000.0,13.458835614025542,2490,7.820037989458753,23891,10.08125709796202,2900,7.9724660159745655,34705,22,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13498,355000.0,12.779873068457553,1310,7.177782416195197,78843,11.275213812293087,2330,7.753623546559746,130244,51,3,2.5,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1701,617000.0,13.332624302887524,3020,8.013012110368916,360241,12.79452853089876,1890,7.5443321080536885,209959,23,3,1.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11677,400000.0,12.89921982609012,1140,7.038783541388542,101529,11.52809975094114,1580,7.365180126021013,101529,83,2,1.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
820,325000.0,12.691580461311874,1490,7.306531398939505,57381,10.957468517058643,1580,7.365180126021013,101529,83,3,1.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6799,890000.0,13.698976741708323,2800,7.937374696163295,12765,9.454462329675584,2670,7.8898337513942955,13447,40,3,3.25,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13024,435000.0,12.983101310070822,1240,7.122866658599083,8491,9.046762057999363,2080,7.640123172695364,8494,57,3,2.25,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1167,274700.0,12.523434872083365,1220,7.106606137727303,9600,9.169518377455928,1370,7.222566018822171,9600,52,4,2.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12631,269900.0,12.505806799006097,1110,7.01211529430638,9672,9.176990392294629,1640,7.402451520818244,9600,52,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9963,230000.0,12.345834587905333,1050,6.956545443151569,9516,9.160729871422848,1390,7.237059026124737,9600,46,4,1.5,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10380,344900.0,12.751009798924933,1100,7.003065458786462,7700,8.948975607841776,1700,7.438383530044307,8500,60,4,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8889,400000.0,12.89921982609012,1310,7.177782416195197,4000,8.294049640102028,1750,7.4673710669175595,4000,94,4,1.0,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5622,320000.0,12.676076274775909,950,6.856461984594587,4000,8.294049640102028,1480,7.299797366758161,4000,105,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17587,970000.0,13.785051350479566,2950,7.989560449333865,5040,8.525161361065415,1450,7.27931883541462,5040,88,5,2.75,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17844,871000.0,13.67739725583464,1180,7.07326971745971,6150,8.724207360800564,2100,7.649692623711514,5500,75,5,1.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17178,526000.0,13.173056491719846,1320,7.1853870155804165,5250,8.565983355585669,1490,7.306531398939505,5250,102,3,1.0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6812,580000.0,13.270783382522602,1020,6.927557906278317,4800,8.476371196895983,1640,7.402451520818244,4800,90,3,2.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12558,315000.0,12.66032791780777,770,6.646390514847729,4600,8.433811582477187,1550,7.346010209913293,4600,105,1,0.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21375,269950.0,12.505992035646432,2244,7.716015266642587,4079,8.313607139317558,2077,7.638679823876112,4078,3,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10069,270000.0,12.506177237980511,1350,7.2078598714324755,16728,9.72483924110847,1540,7.3395376954076745,9000,56,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15698,150000.0,11.918390573078392,850,6.745236349484363,54000,10.896739325546411,1550,7.346010209913293,14440,65,2,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10484,397000.0,12.891691559669328,1620,7.3901814282264295,6000,8.699514748210191,1870,7.533693709848633,4000,56,4,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18907,410000.0,12.92391243868049,1160,7.05617528410041,3520,8.166216268592143,1840,7.517520850603031,5000,49,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19105,341000.0,12.739637756265655,1040,6.946975992135418,4000,8.294049640102028,1740,7.461640392208575,4000,101,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9527,410000.0,12.92391243868049,1320,7.1853870155804165,6000,8.699514748210191,1620,7.3901814282264295,4000,95,3,2.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14642,330000.0,12.706847933442663,1170,7.064759027791802,4000,8.294049640102028,1720,7.450079569807499,4000,60,4,2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7668,385000.0,12.86099861326992,2020,7.61085279039525,4000,8.294049640102028,1960,7.580699752224563,4000,65,5,2.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16408,427000.0,12.96453929221076,1230,7.114769448366463,4000,8.294049640102028,1580,7.365180126021013,4000,42,5,2.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14248,495000.0,13.112313041550827,1210,7.098375638590786,4000,8.294049640102028,1310,7.177782416195197,4000,74,4,2.0,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11595,398750.0,12.896089933081191,2230,7.709756864454165,4000,8.294049640102028,1310,7.177782416195197,4000,61,3,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5568,181000.0,12.106252310247962,950,6.856461984594587,4000,8.294049640102028,1310,7.177782416195197,4000,73,2,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2685,385195.0,12.861504978551874,710,6.565264970035361,6000,8.699514748210191,1440,7.272398392570047,4800,0,1,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10690,415250.0,12.936636027475542,1400,7.24422751560335,7550,8.92930284224307,1730,7.455876687491824,7562,62,3,1.5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11295,492000.0,13.106233995474446,2245,7.716460800176355,16164,9.690541826198364,1620,7.3901814282264295,8883,93,4,2.5,1.5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8596,594950.0,13.296232647383299,2720,7.908387159290043,10006,9.21094019204815,2720,7.908387159290043,10759,26,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10127,678000.0,13.426902566922532,2730,7.912056888179006,10675,9.275659838096825,2770,7.926602599181384,10570,25,3,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1909,685000.0,13.437174117244362,2770,7.926602599181384,10051,9.21542741102474,2730,7.912056888179006,10675,28,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16175,590000.0,13.287877815881902,2520,7.832014180505469,10223,9.232395362757014,2630,7.874739125171811,10091,27,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3726,705000.0,13.465953081794405,2500,7.824046010856292,10359,9.245610986058102,2580,7.855544677915663,10142,29,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10757,720000.0,13.487006490992238,2520,7.832014180505469,10012,9.211539652551664,2680,7.893572073504902,10071,28,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2065,632500.0,13.357435499583813,2090,7.644919344958857,10306,9.24048152888817,2660,7.886081401775745,11481,29,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5645,672500.0,13.418757390458131,2650,7.882314918980268,11108,9.31542084842669,2650,7.882314918980268,11585,28,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6308,665000.0,13.407542319637992,2720,7.908387159290043,10000,9.210340371976184,2720,7.908387159290043,10020,28,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15340,572500.0,13.257768014410532,2290,7.736307096548285,11200,9.323669057283185,2250,7.718685495198466,10000,36,3,2.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15239,684680.0,13.4367068548096,2370,7.7706452341291765,9360,9.144200569471638,2370,7.7706452341291765,9720,36,4,2.25,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1892,1580000.0,14.27293540500315,3810,8.245384468120747,9916,9.201904893155081,3040,8.019612794400267,11250,26,4,3.75,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10727,226750.0,12.331603367977383,1070,6.975413927455952,6315,8.750683034784592,1520,7.326465613840322,5707,23,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15552,745000.0,13.521139497361697,1890,7.5443321080536885,12432,9.428029072607428,2500,7.824046010856292,12432,45,3,2.75,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5367,285000.0,12.560244459250788,920,6.824373670043086,5850,8.674196940225903,1640,7.402451520818244,5476,115,2,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20740,249000.0,12.425208175446844,1090,6.993932975223189,2686,7.895808377083183,1160,7.05617528410041,2158,33,2,1.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19975,295000.0,12.594730635321957,1220,7.106606137727303,3286,8.097426298597213,1220,7.106606137727303,2640,33,3,1.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20564,289000.0,12.57418196709457,1160,7.05617528410041,2158,7.67693714581808,1150,7.047517221357296,2158,33,2,1.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7497,397000.0,12.891691559669328,1790,7.489970898834801,6590,8.793308627496552,1950,7.575584651557793,5180,10,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
855,370500.0,12.822608723718279,1790,7.489970898834801,6120,8.719317375506371,1950,7.575584651557793,5660,10,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18971,200000.0,12.206072645530174,1190,7.081708586105575,6833,8.829519094780778,1540,7.3395376954076745,8000,20,3,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7447,265000.0,12.487485104968359,1110,7.01211529430638,6527,8.783702698635217,1690,7.432483807917119,7597,58,3,1.5,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15382,419950.0,12.947890935553772,1030,6.937314081223682,7920,8.977146484808472,1690,7.432483807917119,7920,60,4,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13973,626000.0,13.347105650082236,1760,7.473069088032197,5000,8.517193191416238,1320,7.1853870155804165,4062,70,3,1.75,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18168,900000.0,13.710150042306449,1760,7.473069088032197,4350,8.37793112408273,1760,7.473069088032197,4300,58,6,3.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4449,470000.0,13.060487973686241,1140,7.038783541388542,5000,8.517193191416238,1500,7.313220387090301,5000,88,3,1.5,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12402,575000.0,13.262125319779487,1650,7.408530566894626,5000,8.517193191416238,1690,7.432483807917119,2276,60,4,2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14648,850000.0,13.652991628466498,1620,7.3901814282264295,5400,8.594154232552366,1560,7.352441100243583,2276,57,6,3.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20482,499000.0,13.120361374733656,1180,7.07326971745971,1614,7.3864708488298945,1380,7.22983877815125,1402,8,3,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20049,475000.0,13.071070083016778,1140,7.038783541388542,1621,7.390798521735676,1460,7.286191714702382,1403,8,3,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16428,544000.0,13.206704525838079,1180,7.07326971745971,1613,7.385851078125209,1460,7.286191714702382,1403,8,3,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21566,490000.0,13.102160670086809,1220,7.106606137727303,1290,7.162397497355718,1460,7.286191714702382,1375,9,3,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21168,468500.0,13.057291380660613,1120,7.02108396428914,1186,7.078341579557671,1500,7.313220387090301,1605,8,3,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20865,765000.0,13.547631112808673,1610,7.383989457978509,2222,7.706162970199576,1420,7.258412150595307,2222,0,4,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19368,750000.0,13.527828485512494,2040,7.620705086838262,5000,8.517193191416238,1330,7.1929342212158,5000,66,4,2.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15507,727160.0,13.496901814831999,2310,7.745002803515839,5000,8.517193191416238,1360,7.215239978730097,1552,31,7,3.75,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21187,461100.0,13.041370218194796,1120,7.02108396428914,1267,7.144407180321139,1360,7.215239978730097,1349,5,2,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2246,990000.0,13.805460222110773,2570,7.851661177889265,4940,8.505120610181969,1880,7.539027055823995,5387,9,4,3.75,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11170,525000.0,13.17115354157376,2110,7.6544432264701125,2850,7.955074273262696,1340,7.200424892944957,5001,14,3,2.25,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11336,202000.0,12.216022976383341,740,6.606650186198215,6550,8.787220328629298,1080,6.984716320118266,8515,69,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14361,600000.0,13.304684934198283,910,6.813444599510896,2002,7.601901959875166,1190,7.081708586105575,1208,115,2,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11907,466800.0,13.053656179394538,1480,7.299797366758161,14250,9.564512185696797,1660,7.414572881350589,14250,19,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3211,555565.0,13.227740892917657,1670,7.4205789054108005,11337,9.335826992017598,2210,7.700747794511798,11337,56,3,2.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13260,609950.0,13.321132265576884,1330,7.1929342212158,10350,9.244741798693514,2210,7.700747794511798,11337,36,3,2.25,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5604,575000.0,13.262125319779487,1020,6.927557906278317,11201,9.32375833901174,1610,7.383989457978509,9000,33,4,2.75,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6158,450000.0,13.017002861746503,880,6.779921907472252,8667,9.067277989134345,1450,7.27931883541462,10530,33,3,1.75,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16558,420000.0,12.948009990259552,1140,7.038783541388542,8558,9.054621796976763,1490,7.306531398939505,10530,33,3,1.75,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14363,546000.0,13.210374254727043,1280,7.154615356913663,1324,7.188412736496954,1410,7.251344983372214,1689,5,2,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2564,499000.0,13.120361374733656,1230,7.114769448366463,2150,7.673223121121708,1410,7.251344983372214,3300,115,3,2.5,2.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
10870,600000.0,13.304684934198283,990,6.897704943128636,5416,8.59711281459211,1650,7.408530566894626,3360,80,2,2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6963,447500.0,13.011431816697048,1180,7.07326971745971,2090,7.644919344958857,1550,7.346010209913293,2812,11,2,2.25,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9636,399888.0,12.8989397868828,1320,7.1853870155804165,8255,9.018574356354229,1550,7.346010209913293,7628,85,4,2.25,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2302,290000.0,12.577636201962656,1340,7.200424892944957,9840,9.1942109900463,1610,7.383989457978509,8949,66,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8472,808100.0,13.60244109222154,3020,8.013012110368916,13457,9.507254695741542,2120,7.659171367666058,7553,59,4,3.25,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15151,507000.0,13.13626628257332,2120,7.659171367666058,7201,8.881975184248867,1930,7.5652752818989315,7206,12,3,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11397,525000.0,13.17115354157376,2140,7.668561108015897,7754,8.955964118230874,1690,7.432483807917119,7775,19,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9260,500000.0,13.122363377404328,2210,7.700747794511798,7916,8.976641306722456,1450,7.27931883541462,7955,37,3,2.25,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9623,400000.0,12.89921982609012,1430,7.265429723253953,10005,9.210840247017833,1720,7.450079569807499,8822,65,3,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10658,547000.0,13.212204081404119,1370,7.222566018822171,10038,9.214133170214879,1610,7.383989457978509,8822,93,2,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10045,552625.0,13.222434931128545,1280,7.154615356913663,9390,9.147400572202308,1830,7.512071245835466,8169,58,4,2.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16147,450500.0,13.018113356030529,1410,7.251344983372214,9384,9.146761390333312,1990,7.595889917718538,9384,67,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9404,430000.0,12.971540487669746,940,6.84587987526405,12521,9.435162513668947,1920,7.560080465021827,9046,66,3,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20064,635000.0,13.36138027787483,2720,7.908387159290043,7991,8.986071187374463,1590,7.371489295214277,8611,9,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2481,543000.0,13.204864598916073,2060,7.630461261783627,8451,9.042040056544483,2060,7.630461261783627,9460,20,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8540,409000.0,12.921470435024938,1440,7.272398392570047,9065,9.112176123188952,1990,7.595889917718538,8812,43,3,1.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17503,380000.0,12.84792653170257,1240,7.122866658599083,8611,9.060795734696166,1700,7.438383530044307,8037,42,3,1.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10716,360000.0,12.793859310432293,1520,7.326465613840322,7260,8.890135107818843,1950,7.575584651557793,7548,58,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3786,689800.0,13.444156979484877,1390,7.237059026124737,9313,9.139166552521658,2390,7.779048644925556,12712,73,3,2.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2470,549000.0,13.215853720491667,1510,7.31986492980897,11165,9.320539164274258,2210,7.700747794511798,8851,94,2,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13032,435000.0,12.983101310070822,1600,7.3777589082278725,6988,8.851949671253948,1650,7.408530566894626,7500,65,3,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20414,659950.0,13.3999193535571,3010,8.009695357742922,7357,8.903407519932264,2370,7.7706452341291765,8050,7,5,3.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20542,620000.0,13.337474757021274,2730,7.912056888179006,9260,9.133459327640225,2730,7.912056888179006,7357,7,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1466,400000.0,12.89921982609012,1140,7.038783541388542,7200,8.881836305004146,1630,7.396335293800808,7702,50,4,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
